"RecordNumber","EventRecordId","TimeCreated","EventId","Level","Provider","Channel","ProcessId","ThreadId","Computer","ChunkNumber","UserId","MapDescription","UserName","RemoteHost","PayloadData1","PayloadData2","PayloadData3","PayloadData4","PayloadData5","PayloadData6","ExecutableInfo","HiddenRecord","SourceFile","Keywords","ExtraDataOffset","Payload"
"658","28146","2021-07-28 20:45:05.1940510","4624","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","732","ADDC01.testlab.local","6","","Successful logon","-\-"," (::1)","Target: TESTLAB.LOCAL\ADDC01$","LogonType 3","LogonId: 0x1D36D5","AuthenticationPackageName: Kerberos","LogonProcessName: Kerberos","","-","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""TargetLogonId"",""#text"":""0x1D36D5""},{""@Name"":""LogonType"",""#text"":""3""},{""@Name"":""LogonProcessName"",""#text"":""Kerberos""},{""@Name"":""AuthenticationPackageName"",""#text"":""Kerberos""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""c1a82053-85aa-37cc-1459-6df6d69c743e""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x0""},{""@Name"":""ProcessName"",""#text"":""-""},{""@Name"":""IpAddress"",""#text"":""::1""},{""@Name"":""IpPort"",""#text"":""0""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
"659","28147","2021-07-28 20:45:05.1961557","4672","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","2804","ADDC01.testlab.local","6","","Administrative logon","TESTLAB\ADDC01$ (S-1-5-18)","","PrivilegeList: SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege","LogonId: 0x1D371A","","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""ADDC01$""},{""@Name"":""SubjectDomainName"",""#text"":""TESTLAB""},{""@Name"":""SubjectLogonId"",""#text"":""0x1D371A""},{""@Name"":""PrivilegeList"",""#text"":""SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege""}]}}"
"660","28148","2021-07-28 20:45:05.1962399","4624","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","2804","ADDC01.testlab.local","6","","Successful logon","-\-"," (2001:0:2851:782c:492:2bcc:f5ff:fffd)","Target: TESTLAB.LOCAL\ADDC01$","LogonType 3","LogonId: 0x1D371A","AuthenticationPackageName: Kerberos","LogonProcessName: Kerberos","","-","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""TargetLogonId"",""#text"":""0x1D371A""},{""@Name"":""LogonType"",""#text"":""3""},{""@Name"":""LogonProcessName"",""#text"":""Kerberos""},{""@Name"":""AuthenticationPackageName"",""#text"":""Kerberos""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""efb59bf9-c536-da8d-4e03-66ccd9a89b6a""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x0""},{""@Name"":""ProcessName"",""#text"":""-""},{""@Name"":""IpAddress"",""#text"":""2001:0:2851:782c:492:2bcc:f5ff:fffd""},{""@Name"":""IpPort"",""#text"":""52335""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
"661","28149","2021-07-28 20:45:05.2943292","4672","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1796","ADDC01.testlab.local","6","","Administrative logon","TESTLAB\ADDC01$ (S-1-5-18)","","PrivilegeList: SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege","LogonId: 0x1D377E","","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""ADDC01$""},{""@Name"":""SubjectDomainName"",""#text"":""TESTLAB""},{""@Name"":""SubjectLogonId"",""#text"":""0x1D377E""},{""@Name"":""PrivilegeList"",""#text"":""SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege""}]}}"
"662","28150","2021-07-28 20:45:05.2944562","4624","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1796","ADDC01.testlab.local","6","","Successful logon","-\-"," (fe80::492:2bcc:f5ff:fffd)","Target: TESTLAB.LOCAL\ADDC01$","LogonType 3","LogonId: 0x1D377E","AuthenticationPackageName: Kerberos","LogonProcessName: Kerberos","","-","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""TargetLogonId"",""#text"":""0x1D377E""},{""@Name"":""LogonType"",""#text"":""3""},{""@Name"":""LogonProcessName"",""#text"":""Kerberos""},{""@Name"":""AuthenticationPackageName"",""#text"":""Kerberos""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""c1a82053-85aa-37cc-1459-6df6d69c743e""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x0""},{""@Name"":""ProcessName"",""#text"":""-""},{""@Name"":""IpAddress"",""#text"":""fe80::492:2bcc:f5ff:fffd""},{""@Name"":""IpPort"",""#text"":""52331""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1840""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
"663","28151","2021-07-28 20:45:05.2978135","4634","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1796","ADDC01.testlab.local","6","","An account was logged off","","","Target: TESTLAB\ADDC01$","LogonType 3","LogonId: 0x1D371A","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB""},{""@Name"":""TargetLogonId"",""#text"":""0x1D371A""},{""@Name"":""LogonType"",""#text"":""3""}]}}"
"664","28152","2021-07-28 20:45:05.2978365","4634","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1796","ADDC01.testlab.local","6","","An account was logged off","","","Target: TESTLAB\ADDC01$","LogonType 3","LogonId: 0x1D36D5","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB""},{""@Name"":""TargetLogonId"",""#text"":""0x1D36D5""},{""@Name"":""LogonType"",""#text"":""3""}]}}"
"665","28153","2021-07-28 20:45:05.3000813","4634","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","732","ADDC01.testlab.local","6","","An account was logged off","","","Target: TESTLAB\ADDC01$","LogonType 3","LogonId: 0x1D35F3","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB""},{""@Name"":""TargetLogonId"",""#text"":""0x1D35F3""},{""@Name"":""LogonType"",""#text"":""3""}]}}"
"666","28154","2021-07-28 20:45:18.5206307","4672","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","2804","ADDC01.testlab.local","6","","Administrative logon","TESTLAB\ADDC01$ (S-1-5-18)","","PrivilegeList: SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege","LogonId: 0x1D3A0C","","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""ADDC01$""},{""@Name"":""SubjectDomainName"",""#text"":""TESTLAB""},{""@Name"":""SubjectLogonId"",""#text"":""0x1D3A0C""},{""@Name"":""PrivilegeList"",""#text"":""SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege""}]}}"
"667","28155","2021-07-28 20:45:18.5207233","4624","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","2804","ADDC01.testlab.local","6","","Successful logon","-\-"," (::1)","Target: TESTLAB.LOCAL\ADDC01$","LogonType 3","LogonId: 0x1D3A0C","AuthenticationPackageName: Kerberos","LogonProcessName: Kerberos","","-","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""TargetLogonId"",""#text"":""0x1D3A0C""},{""@Name"":""LogonType"",""#text"":""3""},{""@Name"":""LogonProcessName"",""#text"":""Kerberos""},{""@Name"":""AuthenticationPackageName"",""#text"":""Kerberos""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""04a8889f-a446-c084-eb0e-87279c4afdf3""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x0""},{""@Name"":""ProcessName"",""#text"":""-""},{""@Name"":""IpAddress"",""#text"":""::1""},{""@Name"":""IpPort"",""#text"":""52338""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
"668","28156","2021-07-28 20:45:18.5218362","4634","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","732","ADDC01.testlab.local","6","","An account was logged off","","","Target: TESTLAB\ADDC01$","LogonType 3","LogonId: 0x1D3A0C","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB""},{""@Name"":""TargetLogonId"",""#text"":""0x1D3A0C""},{""@Name"":""LogonType"",""#text"":""3""}]}}"
"669","28157","2021-07-28 20:45:18.9878024","4634","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","732","ADDC01.testlab.local","6","","An account was logged off","","","Target: TESTLAB\ADDC01$","LogonType 3","LogonId: 0x1D377E","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB""},{""@Name"":""TargetLogonId"",""#text"":""0x1D377E""},{""@Name"":""LogonType"",""#text"":""3""}]}}"
"670","28158","2021-07-28 20:45:50.0976027","4769","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1564","ADDC01.testlab.local","6","","A Kerberos service ticket was requested","","::ffff:10.0.0.3:64636","Target: TESTLAB.LOCAL\Administrator@TESTLAB.LOCAL","ServiceName: ADDC01$","ServiceSid: S-1-5-21-2439045635-180506259-1748410918-1000","TicketEncryptionType: AES256-CTS-HMAC-SHA1-96","Status: KDC_ERR_NONE - No error - No errors were found.","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Administrator@TESTLAB.LOCAL""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""ServiceName"",""#text"":""ADDC01$""},{""@Name"":""ServiceSid"",""#text"":""S-1-5-21-2439045635-180506259-1748410918-1000""},{""@Name"":""TicketOptions"",""#text"":""0x40810000""},{""@Name"":""TicketEncryptionType"",""#text"":""0x12""},{""@Name"":""IpAddress"",""#text"":""::ffff:10.0.0.3""},{""@Name"":""IpPort"",""#text"":""64636""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""LogonGuid"",""#text"":""b17f384c-5660-26de-bc88-ca647990e0e7""},{""@Name"":""TransmittedServices"",""#text"":""-""}]}}"
"671","28159","2021-07-28 20:45:50.0989214","4769","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1564","ADDC01.testlab.local","6","","A Kerberos service ticket was requested","","::ffff:10.0.0.3:64637","Target: TESTLAB.LOCAL\Administrator@TESTLAB.LOCAL","ServiceName: krbtgt","ServiceSid: S-1-5-21-2439045635-180506259-1748410918-502","TicketEncryptionType: AES256-CTS-HMAC-SHA1-96","Status: KDC_ERR_NONE - No error - No errors were found.","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""Administrator@TESTLAB.LOCAL""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""ServiceName"",""#text"":""krbtgt""},{""@Name"":""ServiceSid"",""#text"":""S-1-5-21-2439045635-180506259-1748410918-502""},{""@Name"":""TicketOptions"",""#text"":""0x60810010""},{""@Name"":""TicketEncryptionType"",""#text"":""0x12""},{""@Name"":""IpAddress"",""#text"":""::ffff:10.0.0.3""},{""@Name"":""IpPort"",""#text"":""64637""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""LogonGuid"",""#text"":""b17f384c-5660-26de-bc88-ca647990e0e7""},{""@Name"":""TransmittedServices"",""#text"":""-""}]}}"
"672","28160","2021-07-28 20:45:50.1066386","4672","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1796","ADDC01.testlab.local","6","","Administrative logon","TESTLAB\Administrator (S-1-5-21-2439045635-180506259-1748410918-500)","","PrivilegeList: SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege","LogonId: 0x1D3DC2","","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2439045635-180506259-1748410918-500""},{""@Name"":""SubjectUserName"",""#text"":""Administrator""},{""@Name"":""SubjectDomainName"",""#text"":""TESTLAB""},{""@Name"":""SubjectLogonId"",""#text"":""0x1D3DC2""},{""@Name"":""PrivilegeList"",""#text"":""SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege""}]}}"
"673","28161","2021-07-28 20:45:50.1067604","4624","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1796","ADDC01.testlab.local","6","","Successful logon","-\-"," (-)","Target: TESTLAB.LOCAL\Administrator","LogonType 3","LogonId: 0x1D3DC2","AuthenticationPackageName: Kerberos","LogonProcessName: Kerberos","","-","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-21-2439045635-180506259-1748410918-500""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""TargetLogonId"",""#text"":""0x1D3DC2""},{""@Name"":""LogonType"",""#text"":""3""},{""@Name"":""LogonProcessName"",""#text"":""Kerberos""},{""@Name"":""AuthenticationPackageName"",""#text"":""Kerberos""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""9d64201f-df23-834e-9a37-2b541e0722f1""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x0""},{""@Name"":""ProcessName"",""#text"":""-""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1840""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
"674","28162","2021-07-28 20:45:50.1072448","4634","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1796","ADDC01.testlab.local","6","","An account was logged off","","","Target: TESTLAB\itu 1773!","LogonType 3","LogonId: 0x1CC5B8","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserSid"",""#text"":""S-1-5-21-2439045635-180506259-1748410918-500""},{""@Name"":""TargetUserName"",""#text"":""itu 1773!""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB""},{""@Name"":""TargetLogonId"",""#text"":""0x1CC5B8""},{""@Name"":""LogonType"",""#text"":""3""}]}}"
